Model,DPO4034
Firmware Version,2.1

Point Format,Y,
-5.724e-05,1.4,1.24
-5.722e-05,1.24,1.2
-5.720e-05,1.32,1.24
-5.718e-05,1.32,1.2
-5.716e-05,1.36,1.24
-5.714e-05,1.32,1.24
-5.712e-05,1.28,1.24
-5.710e-05,1.32,1.24
-5.708e-05,1.44,1.24
-5.706e-05,1.36,1.2
-5.704e-05,1.4,1.24
-5.702e-05,1.32,1.2
-5.700e-05,1.32,1.24
-5.698e-05,1.4,1.2
-5.696e-05,1.32,1.28
-5.694e-05,1.32,1.2
-5.692e-05,1.32,1.2
-5.690e-05,1.36,1.24
-5.688e-05,1.4,1.24
-5.686e-05,1.32,1.2
-5.684e-05,1.36,1.2
-5.682e-05,1.52,1.2
-5.680e-05,1.32,1.2
-5.678e-05,1.36,1.2
-5.676e-05,1.36,1.2
-5.674e-05,1.36,1.16
-5.672e-05,1.4,1.24
-5.670e-05,1.36,1.2
-5.668e-05,1.36,1.16
-5.666e-05,1.32,1.24
-5.664e-05,1.36,1.24
-5.662e-05,1.36,1.16
-5.660e-05,1.36,1.2
-5.658e-05,1.4,1.24
-5.656e-05,1.32,1.2
-5.654e-05,1.4,1.24
-5.652e-05,1.4,1.16
-5.650e-05,1.36,1.2
-5.648e-05,1.4,1.16
-5.646e-05,1.4,1.24
-5.644e-05,1.44,1.2
-5.642e-05,1.4,1.2
-5.640e-05,1.4,1.2
-5.638e-05,1.36,1.2
-5.636e-05,1.32,1.2
-5.634e-05,1.4,1.2
-5.632e-05,1.32,1.16
-5.630e-05,1.36,1.24
-5.628e-05,1.4,1.24
-5.626e-05,1.36,1.2
-5.624e-05,1.36,1.2
-5.622e-05,1.44,1.2
-5.620e-05,1.32,1.24
-5.618e-05,1.32,1.24
-5.616e-05,1.4,1.2
-5.614e-05,1.32,1.2
-5.612e-05,1.36,1.16
-5.610e-05,1.36,1.2
-5.608e-05,1.32,1.24
-5.606e-05,1.36,1.2
-5.604e-05,1.44,1.2
-5.602e-05,1.4,1.16
-5.600e-05,1.4,1.2
-5.598e-05,1.48,1.2
-5.596e-05,1.36,1.2
-5.594e-05,1.4,1.16
-5.592e-05,1.44,1.16
-5.590e-05,1.4,1.2
-5.588e-05,1.44,1.2
-5.586e-05,1.44,1.2
-5.584e-05,1.4,1.16
-5.582e-05,1.32,1.24
-5.580e-05,1.4,1.16
-5.578e-05,1.4,1.16
-5.576e-05,1.4,1.2
-5.574e-05,1.44,1.2
-5.572e-05,1.36,1.16
-5.570e-05,1.32,1.16
-5.568e-05,1.32,1.16
-5.566e-05,1.36,1.16
-5.564e-05,1.32,1.16
-5.562e-05,1.4,1.2
-5.560e-05,1.32,1.16
-5.558e-05,1.36,1.16
-5.556e-05,1.32,1.16
-5.554e-05,1.36,1.16
-5.552e-05,1.32,1.12
-5.550e-05,1.4,1.16
-5.548e-05,1.36,1.16
-5.546e-05,1.24,1.2
-5.544e-05,1.36,1.16
-5.542e-05,1.28,1.16
-5.540e-05,1.4,1.16
-5.538e-05,1.36,1.16
-5.536e-05,1.4,1.16
-5.534e-05,1.32,1.16
-5.532e-05,1.32,1.16
-5.530e-05,1.32,1.12
-5.528e-05,1.32,1.12
-5.526e-05,1.32,1.16
-5.524e-05,1.32,1.12
-5.522e-05,1.36,1.16
-5.520e-05,1.36,1.16
-5.518e-05,1.32,1.12
-5.516e-05,1.4,1.08
-5.514e-05,1.36,1.12
-5.512e-05,1.28,1.12
-5.510e-05,1.24,1.12
-5.508e-05,1.28,1.12
-5.506e-05,1.36,1.12
-5.504e-05,1.28,1.12
-5.502e-05,1.24,1.12
-5.500e-05,1.28,1.08
-5.498e-05,1.32,1.08
-5.496e-05,1.32,1.12
-5.494e-05,1.2,1.16
-5.492e-05,1.28,1.12
-5.490e-05,1.32,1.12
-5.488e-05,1.24,1.12
-5.486e-05,1.32,1.08
-5.484e-05,1.32,1.08
-5.482e-05,1.2,1.08
-5.480e-05,1.24,1.08
-5.478e-05,1.32,1.08
-5.476e-05,1.24,1.08
-5.474e-05,1.24,1.08
-5.472e-05,1.36,1.12
-5.470e-05,1.2,1.08
-5.468e-05,1.24,1.08
-5.466e-05,1.28,1.08
-5.464e-05,1.24,1.04
-5.462e-05,1.2,1.08
-5.460e-05,1.24,1.08
-5.458e-05,1.32,1.08
-5.456e-05,1.32,1.08
-5.454e-05,1.2,1.04
-5.452e-05,1.2,1
-5.450e-05,1.24,1.04
-5.448e-05,1.28,1.04
-5.446e-05,1.24,1.08
-5.444e-05,1.2,1.08
-5.442e-05,1.32,0.96
-5.440e-05,1.24,1.04
-5.438e-05,1.28,1.04
-5.436e-05,1.28,1.04
-5.434e-05,1.24,0.96
-5.432e-05,1.28,1.04
-5.430e-05,1.28,1.04
-5.428e-05,1.28,1
-5.426e-05,1.2,1.04
-5.424e-05,1.28,1.04
-5.422e-05,1.2,1.04
-5.420e-05,1.24,1.04
-5.418e-05,1.24,0.96
-5.416e-05,1.2,1
-5.414e-05,1.16,0.96
-5.412e-05,1.2,0.96
-5.410e-05,1.16,0.96
-5.408e-05,1.24,1.04
-5.406e-05,1.16,0.96
-5.404e-05,1.28,1
-5.402e-05,1.2,1
-5.400e-05,1.24,1
-5.398e-05,1.24,0.96
-5.396e-05,1.28,1
-5.394e-05,1.2,1
-5.392e-05,1.12,0.96
-5.390e-05,1.12,0.96
-5.388e-05,1.16,0.96
-5.386e-05,1.12,0.96
-5.384e-05,1.28,0.96
-5.382e-05,1.12,0.92
-5.380e-05,1.24,0.92
-5.378e-05,1.24,0.92
-5.376e-05,1.16,0.88
-5.374e-05,1.16,0.92
-5.372e-05,1.12,0.96
-5.370e-05,1.12,0.96
-5.368e-05,1.2,0.92
-5.366e-05,1.24,0.92
-5.364e-05,1.12,0.88
-5.362e-05,1.12,0.88
-5.360e-05,1.12,0.92
-5.358e-05,1.12,0.88
-5.356e-05,1.2,0.92
-5.354e-05,1.2,0.92
-5.352e-05,1.08,0.92
-5.350e-05,1.08,0.88
-5.348e-05,1.08,0.88
-5.346e-05,1.04,0.92
-5.344e-05,1,0.88
-5.342e-05,1.04,0.84
-5.340e-05,1.12,0.84
-5.338e-05,1.16,0.84
-5.336e-05,1.04,0.84
-5.334e-05,1,0.88
-5.332e-05,1.08,0.84
-5.330e-05,1.08,0.84
-5.328e-05,1.08,0.84
-5.326e-05,1,0.84
-5.324e-05,1,0.84
-5.322e-05,1.04,0.8
-5.320e-05,1.08,0.84
-5.318e-05,0.96,0.8
-5.316e-05,1.04,0.8
-5.314e-05,1,0.8
-5.312e-05,1.08,0.8
-5.310e-05,1.08,0.84
-5.308e-05,1.04,0.8
-5.306e-05,1.04,0.76
-5.304e-05,1.04,0.84
-5.302e-05,0.92,0.8
-5.300e-05,1,0.76
-5.298e-05,1.04,0.8
-5.296e-05,1,0.8
-5.294e-05,0.92,0.76
-5.292e-05,1,0.76
-5.290e-05,0.92,0.76
-5.288e-05,0.96,0.76
-5.286e-05,0.96,0.76
-5.284e-05,1.04,0.76
-5.282e-05,0.96,0.76
-5.280e-05,0.8,0.76
-5.278e-05,1.04,0.72
-5.276e-05,0.96,0.76
-5.274e-05,1,0.76
-5.272e-05,1,0.76
-5.270e-05,0.84,0.76
-5.268e-05,0.88,0.64
-5.266e-05,0.88,0.68
-5.264e-05,0.88,0.64
-5.262e-05,0.96,0.68
-5.260e-05,0.96,0.64
-5.258e-05,0.92,0.68
-5.256e-05,0.88,0.68
-5.254e-05,0.96,0.64
-5.252e-05,0.88,0.68
-5.250e-05,0.96,0.68
-5.248e-05,0.92,0.68
-5.246e-05,0.88,0.64
-5.244e-05,0.88,0.64
-5.242e-05,0.88,0.64
-5.240e-05,0.84,0.64
-5.238e-05,0.92,0.6
-5.236e-05,0.84,0.64
-5.234e-05,0.88,0.64
-5.232e-05,0.84,0.6
-5.230e-05,0.8,0.64
-5.228e-05,0.84,0.64
-5.226e-05,0.76,0.64
-5.224e-05,0.8,0.64
-5.222e-05,0.76,0.64
-5.220e-05,0.76,0.64
-5.218e-05,0.88,0.6
-5.216e-05,0.84,0.6
-5.214e-05,0.8,0.6
-5.212e-05,0.76,0.6
-5.210e-05,0.88,0.6
-5.208e-05,0.76,0.6
-5.206e-05,0.8,0.56
-5.204e-05,0.8,0.6
-5.202e-05,0.68,0.56
-5.200e-05,0.64,0.56
-5.198e-05,0.68,0.56
-5.196e-05,0.76,0.56
-5.194e-05,0.76,0.56
-5.192e-05,0.72,0.52
-5.190e-05,0.72,0.48
-5.188e-05,0.68,0.52
-5.186e-05,0.68,0.52
-5.184e-05,0.72,0.56
-5.182e-05,0.68,0.52
-5.180e-05,0.72,0.52
-5.178e-05,0.76,0.52
-5.176e-05,0.68,0.48
-5.174e-05,0.68,0.44
-5.172e-05,0.72,0.48
-5.170e-05,0.68,0.44
-5.168e-05,0.68,0.44
-5.166e-05,0.68,0.48
-5.164e-05,0.64,0.48
-5.162e-05,0.56,0.44
-5.160e-05,0.6,0.44
-5.158e-05,0.64,0.44
-5.156e-05,0.68,0.4
-5.154e-05,0.72,0.4
-5.152e-05,0.68,0.4
-5.150e-05,0.6,0.4
-5.148e-05,0.56,0.4
-5.146e-05,0.6,0.44
-5.144e-05,0.56,0.4
-5.142e-05,0.64,0.4
-5.140e-05,0.6,0.44
-5.138e-05,0.68,0.4
-5.136e-05,0.52,0.36
-5.134e-05,0.48,0.36
-5.132e-05,0.6,0.36
-5.130e-05,0.48,0.28
-5.128e-05,0.44,0.36
-5.126e-05,0.56,0.36
-5.124e-05,0.56,0.36
-5.122e-05,0.52,0.36
-5.120e-05,0.48,0.32
-5.118e-05,0.52,0.28
-5.116e-05,0.52,0.32
-5.114e-05,0.52,0.32
-5.112e-05,0.4,0.36
-5.110e-05,0.48,0.32
-5.108e-05,0.48,0.32
-5.106e-05,0.48,0.32
-5.104e-05,0.44,0.28
-5.102e-05,0.52,0.28
-5.100e-05,0.48,0.24
-5.098e-05,0.4,0.24
-5.096e-05,0.52,0.24
-5.094e-05,0.52,0.24
-5.092e-05,0.4,0.28
-5.090e-05,0.48,0.24
-5.088e-05,0.48,0.28
-5.086e-05,0.36,0.2
-5.084e-05,0.4,0.24
-5.082e-05,0.44,0.2
-5.080e-05,0.4,0.2
-5.078e-05,0.4,0.24
-5.076e-05,0.44,0.24
-5.074e-05,0.44,0.24
-5.072e-05,0.28,0.2
-5.070e-05,0.4,0.24
-5.068e-05,0.36,0.2
-5.066e-05,0.4,0.24
-5.064e-05,0.32,0.16
-5.062e-05,0.32,0.16
-5.060e-05,0.32,0.2
-5.058e-05,0.32,0.16
-5.056e-05,0.36,0.2
-5.054e-05,0.28,0.2
-5.052e-05,0.32,0.12
-5.050e-05,0.4,0.12
-5.048e-05,0.24,0.16
-5.046e-05,0.28,0.12
-5.044e-05,0.32,0.16
-5.042e-05,0.28,0.16
-5.040e-05,0.24,0.12
-5.038e-05,0.2,0.12
-5.036e-05,0.28,0.12
-5.034e-05,0.32,0.08
-5.032e-05,0.12,0.08
-5.030e-05,0.24,0.12
-5.028e-05,0.24,0.08
-5.026e-05,0.24,0.08
-5.024e-05,0.2,0.12
-5.022e-05,0.24,0.08
-5.020e-05,0.2,0.12
-5.018e-05,0.16,0.08
-5.016e-05,0.32,0.08
-5.014e-05,0.16,0
-5.012e-05,0.16,0.04
-5.010e-05,0.12,0.04
-5.008e-05,0.16,0.04
-5.006e-05,0.16,0
-5.004e-05,0.2,0
-5.002e-05,0.12,0
-5.000e-05,0.2,0
-4.998e-05,0.12,0
-4.996e-05,0.2,0
-4.994e-05,0.2,0
-4.992e-05,0.16,0.04
-4.990e-05,0.12,0
-4.988e-05,0,-0.04
-4.986e-05,0.04,-0.04
-4.984e-05,0.16,-0.04
-4.982e-05,0.16,0
-4.980e-05,0.08,-0.08
-4.978e-05,0.08,-0.04
-4.976e-05,-0.08,-0.08
-4.974e-05,0.12,-0.04
-4.972e-05,0.04,-0.12
-4.970e-05,0,-0.08
-4.968e-05,0.08,-0.12
-4.966e-05,0,-0.16
-4.964e-05,0.04,-0.12
-4.962e-05,0,-0.16
-4.960e-05,0.04,-0.12
-4.958e-05,0,-0.16
-4.956e-05,0,-0.16
-4.954e-05,0,-0.16
-4.952e-05,0,-0.16
-4.950e-05,-0.04,-0.12
-4.948e-05,-0.04,-0.16
-4.946e-05,-0.12,-0.16
-4.944e-05,-0.12,-0.16
-4.942e-05,0.04,-0.2
-4.940e-05,-0.08,-0.16
-4.938e-05,-0.04,-0.16
-4.936e-05,-0.04,-0.12
-4.934e-05,-0.12,-0.24
-4.932e-05,-0.12,-0.2
-4.930e-05,-0.08,-0.2
-4.928e-05,-0.08,-0.2
-4.926e-05,-0.08,-0.2
-4.924e-05,-0.12,-0.24
-4.922e-05,-0.12,-0.24
-4.920e-05,-0.12,-0.2
-4.918e-05,-0.12,-0.24
-4.916e-05,-0.08,-0.2
-4.914e-05,-0.16,-0.24
-4.912e-05,-0.2,-0.24
-4.910e-05,-0.08,-0.28
-4.908e-05,-0.16,-0.24
-4.906e-05,-0.16,-0.32
-4.904e-05,-0.16,-0.28
-4.902e-05,-0.2,-0.32
-4.900e-05,-0.2,-0.32
-4.898e-05,-0.2,-0.28
-4.896e-05,-0.16,-0.28
-4.894e-05,-0.24,-0.32
-4.892e-05,-0.16,-0.28
-4.890e-05,-0.2,-0.32
-4.888e-05,-0.2,-0.32
-4.886e-05,-0.28,-0.32
-4.884e-05,-0.24,-0.32
-4.882e-05,-0.28,-0.32
-4.880e-05,-0.24,-0.32
-4.878e-05,-0.24,-0.36
-4.876e-05,-0.32,-0.32
-4.874e-05,-0.32,-0.32
-4.872e-05,-0.28,-0.32
-4.870e-05,-0.28,-0.36
-4.868e-05,-0.32,-0.36
-4.866e-05,-0.32,-0.36
-4.864e-05,-0.36,-0.4
-4.862e-05,-0.32,-0.4
-4.860e-05,-0.32,-0.4
-4.858e-05,-0.36,-0.4
-4.856e-05,-0.36,-0.4
-4.854e-05,-0.36,-0.4
-4.852e-05,-0.36,-0.44
-4.850e-05,-0.36,-0.4
-4.848e-05,-0.28,-0.48
-4.846e-05,-0.32,-0.44
-4.844e-05,-0.4,-0.44
-4.842e-05,-0.4,-0.44
-4.840e-05,-0.44,-0.44
-4.838e-05,-0.44,-0.44
-4.836e-05,-0.4,-0.44
-4.834e-05,-0.32,-0.44
-4.832e-05,-0.44,-0.44
-4.830e-05,-0.48,-0.44
-4.828e-05,-0.44,-0.48
-4.826e-05,-0.4,-0.48
-4.824e-05,-0.36,-0.48
-4.822e-05,-0.44,-0.52
-4.820e-05,-0.44,-0.48
-4.818e-05,-0.52,-0.52
-4.816e-05,-0.52,-0.52
-4.814e-05,-0.48,-0.48
-4.812e-05,-0.44,-0.52
-4.810e-05,-0.4,-0.56
-4.808e-05,-0.52,-0.52
-4.806e-05,-0.52,-0.56
-4.804e-05,-0.48,-0.52
-4.802e-05,-0.44,-0.52
-4.800e-05,-0.48,-0.52
-4.798e-05,-0.52,-0.56
-4.796e-05,-0.56,-0.52
-4.794e-05,-0.44,-0.6
-4.792e-05,-0.6,-0.56
-4.790e-05,-0.52,-0.52
-4.788e-05,-0.52,-0.52
-4.786e-05,-0.56,-0.56
-4.784e-05,-0.6,-0.56
-4.782e-05,-0.6,-0.56
-4.780e-05,-0.6,-0.6
-4.778e-05,-0.56,-0.56
-4.776e-05,-0.64,-0.6
-4.774e-05,-0.48,-0.6
-4.772e-05,-0.6,-0.6
-4.770e-05,-0.6,-0.64
-4.768e-05,-0.6,-0.64
-4.766e-05,-0.52,-0.64
-4.764e-05,-0.72,-0.64
-4.762e-05,-0.56,-0.64
-4.760e-05,-0.6,-0.64
-4.758e-05,-0.72,-0.64
-4.756e-05,-0.56,-0.64
-4.754e-05,-0.68,-0.64
-4.752e-05,-0.76,-0.68
-4.750e-05,-0.64,-0.64
-4.748e-05,-0.64,-0.64
-4.746e-05,-0.72,-0.68
-4.744e-05,-0.64,-0.68
-4.742e-05,-0.68,-0.68
-4.740e-05,-0.68,-0.68
-4.738e-05,-0.76,-0.68
-4.736e-05,-0.64,-0.68
-4.734e-05,-0.64,-0.68
-4.732e-05,-0.76,-0.72
-4.730e-05,-0.68,-0.68
-4.728e-05,-0.8,-0.68
-4.726e-05,-0.72,-0.68
-4.724e-05,-0.72,-0.72
-4.722e-05,-0.72,-0.76
-4.720e-05,-0.8,-0.72
-4.718e-05,-0.76,-0.76
-4.716e-05,-0.76,-0.76
-4.714e-05,-0.8,-0.72
-4.712e-05,-0.76,-0.72
-4.710e-05,-0.76,-0.76
-4.708e-05,-0.72,-0.8
-4.706e-05,-0.8,-0.76
-4.704e-05,-0.8,-0.8
-4.702e-05,-0.8,-0.76
-4.700e-05,-0.88,-0.76
-4.698e-05,-0.76,-0.76
-4.696e-05,-0.88,-0.76
-4.694e-05,-0.8,-0.76
-4.692e-05,-0.8,-0.76
-4.690e-05,-0.84,-0.8
-4.688e-05,-0.84,-0.72
-4.686e-05,-0.8,-0.8
-4.684e-05,-0.76,-0.8
-4.682e-05,-0.8,-0.8
-4.680e-05,-0.8,-0.84
-4.678e-05,-0.76,-0.84
-4.676e-05,-0.92,-0.84
-4.674e-05,-0.88,-0.84
-4.672e-05,-0.88,-0.8
-4.670e-05,-0.96,-0.84
-4.668e-05,-0.8,-0.84
-4.666e-05,-0.92,-0.84
-4.664e-05,-0.88,-0.84
-4.662e-05,-0.88,-0.84
-4.660e-05,-0.8,-0.84
-4.658e-05,-0.88,-0.84
-4.656e-05,-0.92,-0.88
-4.654e-05,-0.88,-0.88
-4.652e-05,-0.88,-0.84
-4.650e-05,-0.92,-0.88
-4.648e-05,-0.96,-0.92
-4.646e-05,-0.8,-0.92
-4.644e-05,-1,-0.92
-4.642e-05,-0.88,-0.84
-4.640e-05,-1,-0.92
-4.638e-05,-1,-0.88
-4.636e-05,-0.92,-0.84
-4.634e-05,-0.92,-0.92
-4.632e-05,-1,-0.88
-4.630e-05,-0.88,-0.88
-4.628e-05,-0.96,-0.92
-4.626e-05,-1.04,-0.92
-4.624e-05,-0.96,-0.96
-4.622e-05,-1,-0.88
-4.620e-05,-0.92,-0.88
-4.618e-05,-1.04,-0.96
-4.616e-05,-1.04,-0.96
-4.614e-05,-1,-0.96
-4.612e-05,-1.08,-0.96
-4.610e-05,-1.04,-0.96
-4.608e-05,-1.08,-0.96
-4.606e-05,-1.04,-0.96
-4.604e-05,-1.04,-0.96
-4.602e-05,-1,-0.96
-4.600e-05,-1.04,-1
-4.598e-05,-1.08,-0.96
-4.596e-05,-1.04,-0.96
-4.594e-05,-1.12,-0.96
-4.592e-05,-0.96,-0.96
-4.590e-05,-1.08,-0.96
-4.588e-05,-1.08,-1
-4.586e-05,-1,-0.96
-4.584e-05,-1.04,-1
-4.582e-05,-1,-0.96
-4.580e-05,-1.12,-1
-4.578e-05,-1.08,-0.96
-4.576e-05,-1.04,-0.96
-4.574e-05,-1.12,-1.04
-4.572e-05,-1.12,-0.96
-4.570e-05,-1.16,-1
-4.568e-05,-1.16,-1
-4.566e-05,-1.04,-0.96
-4.564e-05,-1.08,-1
-4.562e-05,-1.04,-1
-4.560e-05,-1.2,-1
-4.558e-05,-1.12,-1
-4.556e-05,-1.16,-1.04
-4.554e-05,-1.16,-0.96
-4.552e-05,-1.04,-1.04
-4.550e-05,-1.2,-1.04
-4.548e-05,-1.2,-1.04
-4.546e-05,-1.16,-1.04
-4.544e-05,-1.2,-1.04
-4.542e-05,-1.16,-1.04
-4.540e-05,-1.24,-1.04
-4.538e-05,-1.16,-1
-4.536e-05,-1.24,-1.08
-4.534e-05,-1.2,-1.04
-4.532e-05,-1.16,-1.04
-4.530e-05,-1.24,-1.12
-4.528e-05,-1.12,-1.04
-4.526e-05,-1.2,-1
-4.524e-05,-1.24,-1.04
-4.522e-05,-1.2,-1.08
-4.520e-05,-1.28,-1.04
-4.518e-05,-1.16,-1.04
-4.516e-05,-1.16,-1.08
-4.514e-05,-1.16,-1.08
-4.512e-05,-1.2,-1.08
-4.510e-05,-1.28,-1.08
-4.508e-05,-1.12,-1.08
-4.506e-05,-1.16,-1.08
-4.504e-05,-1.28,-1.08
-4.502e-05,-1.2,-1.04
-4.500e-05,-1.2,-1.08
-4.498e-05,-1.24,-1.12
-4.496e-05,-1.16,-1.08
-4.494e-05,-1.28,-1.08
-4.492e-05,-1.24,-1.08
-4.490e-05,-1.28,-1.04
-4.488e-05,-1.28,-1.12
-4.486e-05,-1.2,-1.08
-4.484e-05,-1.2,-1.08
-4.482e-05,-1.28,-1.12
-4.480e-05,-1.24,-1.12
-4.478e-05,-1.32,-1.08
-4.476e-05,-1.24,-1.08
-4.474e-05,-1.2,-1.12
-4.472e-05,-1.28,-1.12
-4.470e-05,-1.32,-1.12
-4.468e-05,-1.24,-1.16
-4.466e-05,-1.32,-1.08
-4.464e-05,-1.32,-1.08
-4.462e-05,-1.32,-1.12
-4.460e-05,-1.28,-1.16
-4.458e-05,-1.28,-1.12
-4.456e-05,-1.24,-1.12
-4.454e-05,-1.24,-1.12
-4.452e-05,-1.32,-1.12
-4.450e-05,-1.32,-1.12
-4.448e-05,-1.28,-1.16
-4.446e-05,-1.36,-1.12
-4.444e-05,-1.28,-1.12
-4.442e-05,-1.28,-1.16
-4.440e-05,-1.36,-1.16
-4.438e-05,-1.36,-1.12
-4.436e-05,-1.32,-1.16
-4.434e-05,-1.36,-1.12
-4.432e-05,-1.36,-1.16
-4.430e-05,-1.24,-1.12
-4.428e-05,-1.24,-1.16
-4.426e-05,-1.24,-1.16
-4.424e-05,-1.32,-1.16
-4.422e-05,-1.28,-1.12
-4.420e-05,-1.28,-1.12
-4.418e-05,-1.36,-1.16
-4.416e-05,-1.36,-1.16
-4.414e-05,-1.4,-1.08
-4.412e-05,-1.4,-1.16
-4.410e-05,-1.32,-1.16
-4.408e-05,-1.32,-1.16
-4.406e-05,-1.44,-1.16
-4.404e-05,-1.32,-1.12
-4.402e-05,-1.32,-1.16
-4.400e-05,-1.4,-1.16
-4.398e-05,-1.28,-1.16
-4.396e-05,-1.36,-1.16
-4.394e-05,-1.4,-1.16
-4.392e-05,-1.28,-1.16
-4.390e-05,-1.32,-1.16
-4.388e-05,-1.36,-1.16
-4.386e-05,-1.32,-1.16
-4.384e-05,-1.32,-1.12
-4.382e-05,-1.28,-1.16
-4.380e-05,-1.36,-1.16
-4.378e-05,-1.36,-1.16
-4.376e-05,-1.36,-1.16
-4.374e-05,-1.4,-1.16
-4.372e-05,-1.32,-1.16
-4.370e-05,-1.32,-1.16
-4.368e-05,-1.36,-1.16
-4.366e-05,-1.28,-1.16
-4.364e-05,-1.48,-1.16
-4.362e-05,-1.28,-1.16
-4.360e-05,-1.4,-1.16
-4.358e-05,-1.4,-1.16
-4.356e-05,-1.4,-1.16
-4.354e-05,-1.36,-1.16
-4.352e-05,-1.32,-1.12
-4.350e-05,-1.28,-1.16
-4.348e-05,-1.36,-1.12
-4.346e-05,-1.36,-1.16
-4.344e-05,-1.36,-1.2
-4.342e-05,-1.44,-1.16
-4.340e-05,-1.4,-1.16
-4.338e-05,-1.4,-1.16
-4.336e-05,-1.28,-1.16
-4.334e-05,-1.4,-1.16
-4.332e-05,-1.36,-1.16
-4.330e-05,-1.4,-1.16
-4.328e-05,-1.44,-1.16
-4.326e-05,-1.44,-1.16
-4.324e-05,-1.44,-1.16
-4.322e-05,-1.4,-1.16
-4.320e-05,-1.36,-1.16
-4.318e-05,-1.36,-1.16
-4.316e-05,-1.44,-1.16
-4.314e-05,-1.36,-1.16
-4.312e-05,-1.4,-1.16
-4.310e-05,-1.44,-1.08
-4.308e-05,-1.44,-1.16
-4.306e-05,-1.4,-1.16
-4.304e-05,-1.32,-1.16
-4.302e-05,-1.36,-1.16
-4.300e-05,-1.36,-1.16
-4.298e-05,-1.32,-1.2
-4.296e-05,-1.4,-1.16
-4.294e-05,-1.36,-1.16
-4.292e-05,-1.52,-1.12
-4.290e-05,-1.44,-1.16
-4.288e-05,-1.36,-1.16
-4.286e-05,-1.44,-1.12
-4.284e-05,-1.4,-1.16
-4.282e-05,-1.48,-1.16
-4.280e-05,-1.36,-1.16
-4.278e-05,-1.36,-1.16
-4.276e-05,-1.32,-1.16
-4.274e-05,-1.4,-1.12
-4.272e-05,-1.44,-1.16
-4.270e-05,-1.4,-1.16
-4.268e-05,-1.4,-1.12
-4.266e-05,-1.4,-1.12
-4.264e-05,-1.36,-1.16
-4.262e-05,-1.36,-1.12
-4.260e-05,-1.4,-1.12
-4.258e-05,-1.44,-1.12
-4.256e-05,-1.44,-1.12
-4.254e-05,-1.44,-1.08
-4.252e-05,-1.32,-1.08
-4.250e-05,-1.36,-1.08
-4.248e-05,-1.44,-1.08
-4.246e-05,-1.44,-1.16
-4.244e-05,-1.36,-1.12
-4.242e-05,-1.4,-1.12
-4.240e-05,-1.4,-1.12
-4.238e-05,-1.36,-1.16
-4.236e-05,-1.44,-1.08
-4.234e-05,-1.32,-1.08
-4.232e-05,-1.44,-1.16
-4.230e-05,-1.44,-1.12
-4.228e-05,-1.4,-1.12
-4.226e-05,-1.32,-1.12
-4.224e-05,-1.4,-1.12
-4.222e-05,-1.48,-1.12
-4.220e-05,-1.4,-1.16
-4.218e-05,-1.44,-1.08
-4.216e-05,-1.4,-1.12
-4.214e-05,-1.4,-1.08
-4.212e-05,-1.44,-1.12
-4.210e-05,-1.44,-1.12
-4.208e-05,-1.4,-1.12
-4.206e-05,-1.48,-1.08
-4.204e-05,-1.36,-1.08
-4.202e-05,-1.4,-1.08
-4.200e-05,-1.44,-1.12
-4.198e-05,-1.28,-1.08
-4.196e-05,-1.28,-1.08
-4.194e-05,-1.36,-1.08
-4.192e-05,-1.36,-1.12
-4.190e-05,-1.4,-1.08
-4.188e-05,-1.4,-1.08
-4.186e-05,-1.4,-1.08
-4.184e-05,-1.28,-1.08
-4.182e-05,-1.4,-1.12
-4.180e-05,-1.36,-1.12
-4.178e-05,-1.36,-1.08
-4.176e-05,-1.32,-1.08
-4.174e-05,-1.36,-1.12
-4.172e-05,-1.36,-1.08
-4.170e-05,-1.36,-1.04
-4.168e-05,-1.4,-1.08
-4.166e-05,-1.36,-1.12
-4.164e-05,-1.32,-1.08
-4.162e-05,-1.24,-1.08
-4.160e-05,-1.4,-1.04
-4.158e-05,-1.4,-1.08
-4.156e-05,-1.28,-1.08
-4.154e-05,-1.4,-1.08
-4.152e-05,-1.36,-1.08
-4.150e-05,-1.32,-1.08
-4.148e-05,-1.28,-1.08
-4.146e-05,-1.28,-1.08
-4.144e-05,-1.36,-1.08
-4.142e-05,-1.36,-1.04
-4.140e-05,-1.44,-1.08
-4.138e-05,-1.36,-1.08
-4.136e-05,-1.32,-1.04
-4.134e-05,-1.36,-1.04
-4.132e-05,-1.44,-1.08
-4.130e-05,-1.2,-1.04
-4.128e-05,-1.32,-1.04
-4.126e-05,-1.24,-1.08
-4.124e-05,-1.44,-1
-4.122e-05,-1.36,-1.04
-4.120e-05,-1.44,-1.08
-4.118e-05,-1.32,-1.04
-4.116e-05,-1.28,-1.04
-4.114e-05,-1.44,-1.04
-4.112e-05,-1.28,-1.04
-4.110e-05,-1.4,-1.04
-4.108e-05,-1.36,-1.04
-4.106e-05,-1.4,-1.04
-4.104e-05,-1.36,-1.04
-4.102e-05,-1.24,-1.04
-4.100e-05,-1.32,-1.04
-4.098e-05,-1.4,-1.04
-4.096e-05,-1.36,-1.04
-4.094e-05,-1.28,-1.04
-4.092e-05,-1.28,-1
-4.090e-05,-1.32,-1
-4.088e-05,-1.28,-0.96
-4.086e-05,-1.36,-0.96
-4.084e-05,-1.36,-1
-4.082e-05,-1.4,-0.96
-4.080e-05,-1.2,-1.04
-4.078e-05,-1.32,-1
-4.076e-05,-1.32,-0.96
